Date,NVDA,SPY,^VIX
2015-08-28,0.5523767471313477,167.52337646484375,26.049999237060547
2015-08-31,0.5463013052940369,166.1699981689453,28.43000030517578
2015-09-01,0.5239436626434326,161.21018981933594,31.399999618530273
2015-09-02,0.5397399663925171,164.2701416015625,26.09000015258789
2015-09-03,0.5411979556083679,164.38780212402344,25.610000610351562
2015-09-04,0.5285610556602478,161.89950561523438,27.799999237060547
2015-09-08,0.5511613488197327,165.96824645996094,24.899999618530273
2015-09-09,0.5402259826660156,163.74888610839844,26.229999542236328
2015-09-10,0.54873126745224,164.63999938964844,24.3700008392334
2015-09-11,0.550432562828064,165.38816833496094,23.200000762939453
2015-09-14,0.5514046549797058,164.7744598388672,24.25
2015-09-15,0.5574797987937927,166.83413696289062,22.540000915527344
2015-09-16,0.5613683462142944,168.27996826171875,21.350000381469727
2015-09-17,0.5664716362953186,167.90167236328125,21.139999389648438
2015-09-18,0.5659857392311096,165.1579132080078,22.280000686645508
2015-09-21,0.5718181133270264,166.0114288330078,20.139999389648438
2015-09-22,0.5562648773193359,163.8565673828125,22.440000534057617
2015-09-23,0.5589380264282227,163.5946807861328,22.1299991607666
2015-09-24,0.5696308016777039,163.003173828125,23.469999313354492
2015-09-25,0.573762059211731,162.96090698242188,23.6200008392334
2015-09-28,0.5662285685539246,158.87103271484375,27.6299991607666
2015-09-29,0.5761922597885132,158.96401977539062,26.829999923706055
2015-09-30,0.599035918712616,161.9299774169922,24.5
2015-10-01,0.5873711109161377,162.35250854492188,22.549999237060547
2015-10-02,0.6026811003684998,164.77764892578125,20.940000534057617
2015-10-05,0.6177482604980469,167.7098846435547,19.540000915527344
2015-10-06,0.6257675290107727,167.13528442382812,19.399999618530273
2015-10-07,0.6323292255401611,168.5042266845703,18.399999618530273
2015-10-08,0.6359744071960449,170.0251922607422,17.420000076293945
2015-10-09,0.6335442662239075,170.1265869140625,17.079999923706055
2015-10-12,0.6403487324714661,170.2871856689453,16.170000076293945
2015-10-13,0.6415638327598572,169.21397399902344,17.670000076293945
2015-10-14,0.6648933291435242,168.4027557373047,18.030000686645508
2015-10-15,0.6665945053100586,170.98851013183594,16.049999237060547
2015-10-16,0.6770442724227905,171.76596069335938,15.050000190734863
2015-10-19,0.6758289933204651,171.85043334960938,14.979999542236328
2015-10-20,0.6748569011688232,171.6307373046875,15.75
2015-10-21,0.6661083698272705,170.56600952148438,16.700000762939453
2015-10-22,0.6901671290397644,173.4475555419922,14.449999809265137
2015-10-23,0.6947843432426453,175.34877014160156,14.460000038146973
2015-10-26,0.69162517786026,174.9178009033203,15.289999961853027
2015-10-27,0.6911391615867615,174.57986450195312,15.430000305175781
2015-10-28,0.6967284083366394,176.5656280517578,14.329999923706055
2015-10-29,0.6726698875427246,176.46421813964844,14.609999656677246
2015-10-30,0.6894379258155823,175.7036895751953,15.069999694824219
2015-11-02,0.6974575519561768,177.78245544433594,14.149999618530273
2015-11-03,0.6925972104072571,178.2978973388672,14.539999961853027
2015-11-04,0.6811755299568176,177.75714111328125,15.510000228881836
2015-11-05,0.6733989119529724,177.57960510253906,15.050000190734863
2015-11-06,0.7667174339294434,177.48666381835938,14.329999923706055
2015-11-09,0.7633150815963745,175.83047485351562,16.520000457763672
2015-11-10,0.7487341165542603,176.23609924316406,15.289999961853027
2015-11-11,0.7414435744285583,175.543212890625,16.059999465942383
2015-11-12,0.7387704849243164,173.09262084960938,18.3700008392334
2015-11-13,0.7241891026496887,171.14910888671875,20.079999923706055
2015-11-16,0.7387704849243164,173.7517547607422,18.15999984741211
2015-11-17,0.7387704849243164,173.6249542236328,18.84000015258789
2015-11-18,0.7569438219070435,176.37966918945312,16.850000381469727
2015-11-19,0.759139358997345,176.2275848388672,16.989999771118164
2015-11-20,0.7657257318496704,176.86981201171875,15.470000267028809
2015-11-23,0.7542605996131897,176.66700744628906,15.619999885559082
2015-11-24,0.7603591680526733,176.9036102294922,15.930000305175781
2015-11-25,0.7593831419944763,176.87826538085938,15.1899995803833
2015-11-27,0.7657257318496704,177.08108520507812,15.119999885559082
2015-11-30,0.7737757563591003,176.34593200683594,16.1299991607666
2015-12-01,0.7989012598991394,178.02748107910156,14.670000076293945
2015-12-02,0.7928029894828796,176.2107391357422,15.90999984741211
2015-12-03,0.7910953164100647,173.7432861328125,18.110000610351562
2015-12-04,0.8232954740524292,177.13177490234375,14.8100004196167
2015-12-07,0.8076834082603455,176.05862426757812,15.84000015258789
2015-12-08,0.81866055727005,174.8755645751953,17.600000381469727
2015-12-09,0.7979256510734558,173.51513671875,19.610000610351562
2015-12-10,0.804512083530426,173.96299743652344,19.34000015258789
2015-12-11,0.792559027671814,170.59136962890625,24.389999389648438
2015-12-14,0.7945106029510498,171.45333862304688,22.729999542236328
2015-12-15,0.8042681813240051,173.253173828125,20.950000762939453
2015-12-16,0.8091470003128052,175.78819274902344,17.860000610351562
2015-12-17,0.7969498634338379,173.10955810546875,18.940000534057617
2015-12-18,0.7840211987495422,170.02554321289062,20.700000762939453
2015-12-21,0.802560567855835,171.42813110351562,18.700000762939453
2015-12-22,0.8032921552658081,172.9837188720703,16.600000381469727
2015-12-23,0.8064635992050171,175.12582397460938,15.569999694824219
2015-12-24,0.8091470003128052,174.83680725097656,15.739999771118164
2015-12-28,0.8084149956703186,174.4373016357422,16.90999984741211
2015-12-29,0.821587860584259,176.29893493652344,16.079999923706055
2015-12-30,0.8145137429237366,175.04930114746094,17.290000915527344
2015-12-31,0.8040240406990051,173.29824829101562,18.209999084472656
2016-01-04,0.789631724357605,170.87559509277344,20.700000762939453
2016-01-05,0.8023166060447693,171.1646270751953,19.34000015258789
2016-01-06,0.7691408395767212,169.0054931640625,20.59000015258789
2016-01-07,0.7386483550071716,164.9508514404297,24.989999771118164
2016-01-08,0.722792387008667,163.14024353027344,27.010000228881836
2016-01-11,0.7240121364593506,163.30174255371094,24.299999237060547
2016-01-12,0.736208975315094,164.6192626953125,22.469999313354492
2016-01-13,0.7137668132781982,160.51361083984375,25.219999313354492
2016-01-14,0.6993741989135742,163.14871215820312,23.950000762939453
2016-01-15,0.6613197326660156,159.6465301513672,27.020000457763672
2016-01-19,0.6666862964630127,159.85902404785156,26.049999237060547
2016-01-20,0.6703453063964844,157.81045532226562,27.59000015258789
2016-01-21,0.6781514286994934,158.69447326660156,26.690000534057617
2016-01-22,0.6940074563026428,161.95013427734375,22.34000015258789
2016-01-25,0.6932755708694458,159.50205993652344,24.149999618530273
2016-01-26,0.7001057863235474,161.67811584472656,22.5
2016-01-27,0.6918120384216309,159.91851806640625,23.110000610351562
2016-01-28,0.6842496991157532,160.7515869140625,22.420000076293945
2016-01-29,0.7144982218742371,164.6702880859375,20.200000762939453
2016-02-01,0.7147424221038818,164.6107635498047,19.979999542236328
2016-02-02,0.6844940185546875,161.64413452148438,21.979999542236328
2016-02-03,0.6879090070724487,162.61317443847656,21.649999618530273
2016-02-04,0.688153088092804,162.8682403564453,21.84000015258789
2016-02-05,0.6447316408157349,159.76559448242188,23.3799991607666
2016-02-08,0.6152152419090271,157.6149444580078,26.0
2016-02-09,0.6218013167381287,157.6234130859375,26.540000915527344
2016-02-10,0.6203376650810242,157.48744201660156,26.290000915527344
2016-02-11,0.6171666979789734,155.4388427734375,28.139999389648438
2016-02-12,0.6276559829711914,158.64344787597656,25.399999618530273
2016-02-16,0.6583923697471619,161.32113647460938,24.110000610351562
2016-02-17,0.6747363209724426,163.9562225341797,22.309999465942383
2016-02-18,0.7327937483787537,163.28475952148438,21.639999389648438
2016-02-19,0.7425513863563538,163.20826721191406,20.530000686645508
2016-02-22,0.768896758556366,165.57131958007812,19.3799991607666
2016-02-23,0.7708486318588257,163.48023986816406,20.979999542236328
2016-02-24,0.7762150168418884,164.22825622558594,20.719999313354492
2016-02-25,0.7779225707054138,166.21737670898438,19.110000610351562
2016-02-26,0.7727999091148376,165.83482360839844,19.809999465942383
2016-02-29,0.7677810192108154,164.53428649902344,20.549999237060547
2016-03-01,0.8018122315406799,168.4019775390625,17.700000762939453
2016-03-02,0.8064638376235962,169.15847778320312,17.09000015258789
2016-03-03,0.799363911151886,169.82154846191406,16.700000762939453
2016-03-04,0.7969154119491577,170.37411499023438,16.860000610351562
2016-03-07,0.7917742133140564,170.5101318359375,17.350000381469727
2016-03-08,0.7773290872573853,168.6484832763672,18.670000076293945
2016-03-09,0.776839554309845,169.4815216064453,18.34000015258789
2016-03-10,0.7756153345108032,169.61753845214844,18.049999237060547
2016-03-11,0.7888361215591431,172.3546905517578,16.5
2016-03-14,0.7907947897911072,172.13365173339844,16.920000076293945
2016-03-15,0.7868775725364685,171.8531494140625,16.84000015258789
2016-03-16,0.8103808760643005,172.8477020263672,14.989999771118164
2016-03-17,0.8035258650779724,173.94422912597656,14.4399995803833
2016-03-18,0.8277637958526611,174.62779235839844,14.020000457763672
2016-03-21,0.8302121758460999,174.8755645751953,13.789999961853027
2016-03-22,0.8287432193756104,174.78160095214844,14.170000076293945
2016-03-23,0.8429431915283203,173.6280975341797,14.9399995803833
2016-03-24,0.8441672921180725,173.55125427246094,14.739999771118164
2016-03-28,0.852736234664917,173.65374755859375,15.239999771118164
2016-03-29,0.8664469122886658,175.2600555419922,13.819999694824219
2016-03-30,0.8755054473876953,176.02906799316406,13.5600004196167
2016-03-31,0.8723223805427551,175.60183715820312,13.949999809265137
2016-04-01,0.8850536346435547,176.79803466796875,13.100000381469727
2016-04-04,0.8764846920967102,176.2255401611328,14.119999885559082
2016-04-05,0.8752604126930237,174.46548461914062,15.420000076293945
2016-04-06,0.8764846920967102,176.37081909179688,14.09000015258789
2016-04-07,0.8674259781837463,174.26039123535156,16.15999984741211
2016-04-08,0.8730571269989014,174.73036193847656,15.359999656677246
2016-04-11,0.8784430027008057,174.32022094726562,16.260000228881836
2016-04-12,0.8774637579917908,175.94363403320312,14.850000381469727
2016-04-13,0.8994985222816467,177.7208251953125,13.84000015258789
2016-04-14,0.9019467234611511,177.72938537597656,13.720000267028809
2016-04-15,0.9090468287467957,177.5328369140625,13.619999885559082
2016-04-18,0.9051294326782227,178.7803497314453,13.350000381469727
2016-04-19,0.888971209526062,179.34423828125,13.239999771118164
2016-04-20,0.8923984169960022,179.51516723632812,13.279999732971191
2016-04-21,0.8914191722869873,178.5496368408203,13.949999809265137
2016-04-22,0.8879915475845337,178.5496368408203,13.220000267028809
2016-04-25,0.8923984169960022,178.24203491210938,14.079999923706055
2016-04-26,0.8931329846382141,178.5068359375,13.960000038146973
2016-04-27,0.9134538173675537,178.87428283691406,13.770000457763672
2016-04-28,0.8862777948379517,177.2509307861328,15.220000267028809
2016-04-29,0.8698740601539612,176.29396057128906,15.699999809265137
2016-05-02,0.8813812136650085,177.6951904296875,14.680000305175781
2016-05-03,0.8708536624908447,176.14866638183594,15.600000381469727
2016-05-04,0.851022481918335,175.1660919189453,16.049999237060547
2016-05-05,0.8561636209487915,175.13192749023438,15.90999984741211
2016-05-06,0.8649775981903076,175.77276611328125,14.720000267028809
2016-05-09,0.8637536764144897,175.91798400878906,14.569999694824219
2016-05-10,0.8804020285606384,178.10528564453125,13.630000114440918
2016-05-11,0.882850170135498,176.4391632080078,14.6899995803833
2016-05-12,0.8708536624908447,176.4904327392578,14.40999984741211
2016-05-13,1.0033061504364014,174.95248413085938,15.039999961853027
2016-05-16,1.032929539680481,176.6783905029297,14.680000305175781
2016-05-17,1.0351334810256958,175.0294189453125,15.569999694824219
2016-05-18,1.0615746974945068,175.08059692382812,15.949999809265137
2016-05-19,1.0662263631820679,174.4739990234375,16.329999923706055
2016-05-20,1.0853230953216553,175.57620239257812,15.199999809265137
2016-05-23,1.0870366096496582,175.33700561523438,15.819999694824219
2016-05-24,1.1134240627288818,177.60971069335938,14.420000076293945
2016-05-25,1.1087607145309448,178.81446838378906,13.899999618530273
2016-05-26,1.1205424070358276,178.86572265625,13.430000305175781
2016-05-27,1.1266790628433228,179.6347198486328,13.119999885559082
2016-05-31,1.146807074546814,179.29298400878906,14.1899995803833
2016-06-01,1.149016261100769,179.66033935546875,14.199999809265137
2016-06-02,1.1571165323257446,180.2072296142578,13.630000114440918
2016-06-03,1.1409159898757935,179.6688995361328,13.470000267028809
2016-06-06,1.1350250244140625,180.58319091796875,13.649999618530273
2016-06-07,1.1372342109680176,180.86508178710938,14.050000190734863
2016-06-08,1.133552074432373,181.4546661376953,14.079999923706055
2016-06-09,1.1630080938339233,181.20692443847656,14.640000343322754
2016-06-10,1.1340430974960327,179.48951721191406,17.030000686645508
2016-06-13,1.1485251188278198,178.10528564453125,20.969999313354492
2016-06-14,1.150734782218933,177.75498962402344,20.5
2016-06-15,1.1625170707702637,177.50721740722656,20.139999389648438
2016-06-16,1.1671804189682007,178.03695678710938,19.3700008392334
2016-06-17,1.146807074546814,177.3739013671875,19.40999984741211
2016-06-20,1.1674261093139648,178.5162353515625,18.3700008392334
2016-06-21,1.160307765007019,179.02294921875,18.479999542236328
2016-06-22,1.1593258380889893,178.73092651367188,21.170000076293945
2016-06-23,1.19025456905365,181.05850219726562,17.25
2016-06-24,1.1225062608718872,174.55682373046875,25.760000228881836
2016-06-27,1.1104788780212402,171.43052673339844,23.850000381469727
2016-06-28,1.1266790628433228,174.52244567871094,18.75
2016-06-29,1.1450893878936768,177.4941864013672,16.639999389648438
2016-06-30,1.153925895690918,179.91619873046875,15.630000114440918
2016-07-01,1.1453343629837036,180.2940673828125,14.770000457763672
2016-07-05,1.1622716188430786,178.99717712402344,15.579999923706055
2016-07-06,1.169635534286499,180.07081604003906,14.960000038146973
2016-07-07,1.2000727653503418,179.9591064453125,14.760000228881836
2016-07-08,1.2481839656829834,182.63880920410156,13.199999809265137
2016-07-11,1.2769029140472412,183.28294372558594,13.539999961853027
2016-07-12,1.2960493564605713,184.6142120361328,13.550000190734863
2016-07-13,1.295557975769043,184.5884246826172,13.039999961853027
2016-07-14,1.3088133335113525,185.61907958984375,12.819999694824219
2016-07-15,1.293594479560852,185.37001037597656,12.670000076293945
2016-07-18,1.3002221584320068,185.86814880371094,12.4399995803833
2016-07-19,1.313722848892212,185.67919921875,11.970000267028809
2016-07-20,1.3309050798416138,186.4521484375,11.770000457763672
2016-07-21,1.306358814239502,185.7479248046875,12.739999771118164
2016-07-22,1.3419508934020996,186.58102416992188,12.020000457763672
2016-07-25,1.3667428493499756,186.0742950439453,12.869999885559082
2016-07-26,1.3900620937347412,186.16012573242188,13.050000190734863
2016-07-27,1.376070499420166,185.9625701904297,12.829999923706055
2016-07-28,1.3790165185928345,186.17738342285156,12.720000267028809
2016-07-29,1.4015988111495972,186.47789001464844,11.869999885559082
2016-08-01,1.3925164937973022,186.32337951660156,12.4399995803833
2016-08-02,1.375579595565796,185.1295166015625,13.369999885559082
2016-08-03,1.3792613744735718,185.6705780029297,12.859999656677246
2016-08-04,1.404789924621582,185.86814880371094,12.420000076293945
2016-08-05,1.4285999536514282,187.38829040527344,11.390000343322754
2016-08-08,1.4418549537658691,187.27670288085938,11.5
2016-08-09,1.445536732673645,187.38829040527344,11.65999984741211
2016-08-10,1.4362092018127441,186.92454528808594,12.050000190734863
2016-08-11,1.4654192924499512,187.79200744628906,11.680000305175781
2016-08-12,1.547404170036316,187.62881469726562,11.550000190734863
2016-08-15,1.545931100845337,188.16993713378906,11.8100004196167
2016-08-16,1.536603569984436,187.19944763183594,12.640000343322754
2016-08-17,1.501011610031128,187.551513671875,12.1899995803833
2016-08-18,1.524330735206604,187.97239685058594,11.430000305175781
2016-08-19,1.5282583236694336,187.6975555419922,11.34000015258789
2016-08-22,1.5346399545669556,187.68893432617188,12.270000457763672
2016-08-23,1.5470584630966187,188.0668487548828,12.380000114440918
2016-08-24,1.5232051610946655,187.10491943359375,13.449999809265137
2016-08-25,1.5131226778030396,186.97607421875,13.630000114440918
2016-08-26,1.5254182815551758,186.62396240234375,13.649999618530273
2016-08-29,1.5244344472885132,187.54296875,12.9399995803833
2016-08-30,1.515581488609314,187.23374938964844,13.119999885559082
2016-08-31,1.5084502696990967,186.7012939453125,13.420000076293945
2016-09-01,1.5529608726501465,186.7097930908203,13.479999542236328
2016-09-02,1.5377140045166016,187.551513671875,11.979999542236328
2016-09-06,1.5522226095199585,188.118408203125,12.020000457763672
2016-09-07,1.5293523073196411,188.1011962890625,11.9399995803833
2016-09-08,1.5404188632965088,187.67181396484375,12.510000228881836
2016-09-09,1.463693380355835,183.1798553466797,17.5
2016-09-12,1.493941307067871,185.80804443359375,15.15999984741211
2016-09-13,1.4723005294799805,183.1370086669922,17.850000381469727
2016-09-14,1.4853333234786987,183.0681915283203,18.139999389648438
2016-09-15,1.5416492223739624,184.89764404296875,16.299999237060547
2016-09-16,1.545337438583374,184.18284606933594,15.369999885559082
2016-09-19,1.5657485723495483,184.21739196777344,15.529999732971191
2016-09-20,1.551485538482666,184.22605895996094,15.920000076293945
2016-09-21,1.5950121879577637,186.29779052734375,13.300000190734863
2016-09-22,1.5989468097686768,187.47171020507812,12.020000457763672
2016-09-23,1.5972257852554321,186.4444580078125,12.289999961853027
2016-09-26,1.5822250843048096,184.93386840820312,14.5
2016-09-27,1.6363258361816406,186.0819091796875,13.100000381469727
2016-09-28,1.6422282457351685,187.00558471679688,12.390000343322754
2016-09-29,1.657475233078003,185.3136749267578,14.020000457763672
2016-09-30,1.6850180625915527,186.71205139160156,13.289999961853027
